Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,is_holiday,day_of_week,is_weekend,month,year,season_num,sales_lag_1,customers_lag_1,sales_lag_7,customers_lag_7,sales_lag_14,customers_lag_14,sales_lag_21,customers_lag_21,sales_lag_28,customers_lag_28,sales_roll_mean_7,sales_roll_std_7,ds,y
2014-04-04,46.0,194.0,11.91,0,64454.0,0,4,0,4,2014,1,61136.0,152.0,86141.0,241.0,61478.0,207.0,74186.0,222.0,59424.0,151.0,73534.28571428571,12362.941932974563,2014-04-04,64454.0
2014-04-05,31.0,332.0,11.76,0,77276.0,0,5,1,4,2014,1,64454.0,194.0,92237.0,345.0,73802.0,325.0,73714.0,330.0,77569.0,269.0,70436.14285714286,11353.31756842599,2014-04-05,77276.0
2014-04-06,38.0,265.0,9.95,0,80238.0,0,6,1,4,2014,1,77276.0,332.0,67904.0,242.0,48120.0,236.0,69636.0,245.0,63947.0,193.0,68298.85714285714,7221.6948709794415,2014-04-06,80238.0
2014-04-07,19.0,137.0,9.9,0,58696.0,0,0,0,4,2014,1,80238.0,265.0,76969.0,175.0,60331.0,133.0,56931.0,146.0,61322.0,123.0,70060.85714285714,8500.705586961412,2014-04-07,58696.0
2014-04-08,18.0,152.0,9.44,0,58717.0,0,1,0,4,2014,1,58696.0,137.0,59201.0,137.0,60559.0,161.0,63467.0,127.0,62399.0,108.0,67450.42857142857,8825.239861842558,2014-04-08,58717.0
2014-04-09,25.0,152.0,10.35,0,70014.0,0,2,0,4,2014,1,58717.0,152.0,71152.0,161.0,51241.0,165.0,58730.0,161.0,53776.0,123.0,67381.28571428571,8902.2037480298,2014-04-09,70014.0
2014-04-10,37.0,156.0,11.3,0,63448.0,0,3,0,4,2014,1,70014.0,152.0,61136.0,152.0,57847.0,189.0,62568.0,152.0,54897.0,132.0,67218.71428571429,8831.980538820415,2014-04-10,63448.0
2014-04-11,51.0,227.0,8.07,0,71758.0,0,4,0,4,2014,1,63448.0,156.0,64454.0,194.0,86141.0,241.0,61478.0,207.0,74186.0,222.0,67549.0,8606.9597226125,2014-04-11,71758.0
2014-04-12,38.0,351.0,7.95,0,63921.0,0,5,1,4,2014,1,71758.0,227.0,77276.0,332.0,92237.0,345.0,73802.0,325.0,73714.0,330.0,68592.42857142857,8611.948944289816,2014-04-12,63921.0
2014-04-13,31.0,252.0,10.43,0,64134.0,0,6,1,4,2014,1,63921.0,351.0,80238.0,265.0,67904.0,242.0,48120.0,236.0,69636.0,245.0,66684.57142857143,7809.5282370782015,2014-04-13,64134.0
2014-04-14,21.0,166.0,7.26,0,75844.0,0,0,0,4,2014,1,64134.0,252.0,58696.0,137.0,76969.0,175.0,60331.0,133.0,56931.0,146.0,64384.0,5028.153637271658,2014-04-14,75844.0
2014-04-15,17.0,199.0,7.86,0,60292.0,0,1,0,4,2014,1,75844.0,166.0,58717.0,152.0,59201.0,137.0,60559.0,161.0,63467.0,127.0,66833.71428571429,5897.238469948116,2014-04-15,60292.0
2014-04-16,22.0,185.0,10.16,0,57778.0,0,2,0,4,2014,1,60292.0,199.0,70014.0,152.0,71152.0,161.0,51241.0,165.0,58730.0,161.0,67058.71428571429,5556.124690054744,2014-04-16,57778.0
2014-04-17,37.0,228.0,8.17,0,67241.0,0,3,0,4,2014,1,57778.0,185.0,63448.0,156.0,61136.0,152.0,57847.0,189.0,62568.0,152.0,65310.71428571428,6340.774734849297,2014-04-17,67241.0
2014-04-18,47.0,346.0,14.4,0,92725.0,0,4,0,4,2014,1,67241.0,228.0,71758.0,227.0,64454.0,194.0,86141.0,241.0,61478.0,207.0,65852.57142857143,6317.087669096843,2014-04-18,92725.0
2014-04-19,48.0,409.0,17.44,0,94565.0,0,5,1,4,2014,1,92725.0,346.0,63921.0,351.0,77276.0,332.0,92237.0,345.0,73802.0,325.0,68847.85714285714,11999.199659818869,2014-04-19,94565.0
2014-04-20,15.0,292.5,17.240000000000002,0,51806.0,0,6,1,4,2014,1,94565.0,409.0,64134.0,252.0,80238.0,265.0,67904.0,242.0,48120.0,236.0,73225.57142857143,15093.219193368028,2014-04-20,51806.0
2014-04-21,17.0,176.0,17.04,0,71128.0,0,0,0,4,2014,1,51806.0,292.5,75844.0,166.0,58696.0,137.0,76969.0,175.0,60331.0,133.0,71464.42857142857,16937.441727891503,2014-04-21,71128.0
2014-04-22,18.0,176.0,8.83,0,53850.0,0,1,0,4,2014,1,71128.0,176.0,60292.0,199.0,58717.0,152.0,59201.0,137.0,60559.0,161.0,70790.71428571429,16827.6404338646,2014-04-22,53850.0
2014-04-23,25.0,166.0,9.44,0,62214.0,0,2,0,4,2014,1,53850.0,176.0,57778.0,185.0,70014.0,152.0,71152.0,161.0,51241.0,165.0,69870.42857142857,17653.3906739108,2014-04-23,62214.0
2014-04-24,42.0,218.0,10.83,0,79061.0,0,3,0,4,2014,1,62214.0,166.0,67241.0,228.0,63448.0,156.0,61136.0,152.0,57847.0,189.0,70504.14285714286,17221.285893031625,2014-04-24,79061.0
2014-04-25,45.0,237.0,7.59,0,74224.0,0,4,0,4,2014,1,79061.0,218.0,92725.0,346.0,71758.0,227.0,64454.0,194.0,86141.0,241.0,72192.71428571429,17426.268081207203,2014-04-25,74224.0
2014-04-26,48.0,366.0,8.66,0,91673.0,0,5,1,4,2014,1,74224.0,237.0,94565.0,409.0,63921.0,351.0,77276.0,332.0,92237.0,345.0,69549.71428571429,15031.645160730137,2014-04-26,91673.0
2014-04-27,37.0,238.0,8.99,0,66969.0,0,6,1,4,2014,1,91673.0,366.0,51806.0,292.5,64134.0,252.0,80238.0,265.0,67904.0,242.0,69136.57142857143,14248.87469073918,2014-04-27,66969.0
2014-04-28,21.0,147.0,7.44,0,54246.0,0,0,0,4,2014,1,66969.0,238.0,71128.0,176.0,75844.0,166.0,58696.0,137.0,76969.0,175.0,71302.71428571429,12177.075561812911,2014-04-28,54246.0
2014-04-29,18.0,115.0,8.75,0,68074.0,0,1,0,4,2014,1,54246.0,147.0,53850.0,176.0,60292.0,199.0,58717.0,152.0,59201.0,137.0,68891.0,13783.283546867198,2014-04-29,68074.0
2014-04-30,24.0,157.0,7.36,0,69568.0,0,2,0,4,2014,1,68074.0,115.0,62214.0,166.0,57778.0,185.0,70014.0,152.0,71152.0,161.0,70923.0,12147.743768563478,2014-04-30,69568.0
2014-05-01,29.0,157.0,9.32,0,56825.0,0,3,0,5,2014,1,69568.0,157.0,79061.0,218.0,67241.0,228.0,63448.0,156.0,61136.0,152.0,71973.57142857143,11573.45751935811,2014-05-01,56825.0
2014-05-02,34.0,219.0,8.88,0,77572.0,0,4,0,5,2014,1,56825.0,157.0,74224.0,237.0,92725.0,346.0,71758.0,227.0,64454.0,194.0,68797.0,12330.739664216144,2014-05-02,77572.0
2014-05-03,31.0,320.0,9.36,0,76962.0,0,5,1,5,2014,1,77572.0,219.0,91673.0,366.0,94565.0,409.0,63921.0,351.0,77276.0,332.0,69275.28571428571,12637.44330306181,2014-05-03,76962.0
2014-05-04,32.0,228.0,11.31,0,62102.0,0,6,1,5,2014,1,76962.0,320.0,66969.0,238.0,51806.0,292.5,64134.0,252.0,80238.0,265.0,67173.71428571429,8988.340534906072,2014-05-04,62102.0
2014-05-05,16.0,124.0,9.8,0,69004.0,0,0,0,5,2014,1,62102.0,228.0,54246.0,147.0,71128.0,176.0,75844.0,166.0,58696.0,137.0,66478.42857142857,9192.732779341957,2014-05-05,69004.0
2014-05-06,18.0,119.0,11.27,0,53646.0,0,1,0,5,2014,1,69004.0,124.0,68074.0,115.0,53850.0,176.0,60292.0,199.0,58717.0,152.0,68586.71428571429,7446.141477622394,2014-05-06,53646.0
2014-05-07,23.0,129.0,10.7,0,58144.0,0,2,0,5,2014,1,53646.0,119.0,69568.0,157.0,62214.0,166.0,57778.0,185.0,70014.0,152.0,66525.57142857143,9362.104782173083,2014-05-07,58144.0
2014-05-08,33.0,163.0,7.4,0,68244.0,0,3,0,5,2014,1,58144.0,129.0,56825.0,157.0,79061.0,218.0,67241.0,228.0,63448.0,156.0,64893.57142857143,9731.773011758365,2014-05-08,68244.0
2014-05-09,39.0,215.0,14.64,0,65031.0,0,4,0,5,2014,1,68244.0,163.0,77572.0,219.0,74224.0,237.0,92725.0,346.0,71758.0,227.0,66524.85714285714,9089.740653223518,2014-05-09,65031.0
2014-05-10,37.0,329.0,13.71,0,90641.0,0,5,1,5,2014,1,65031.0,215.0,76962.0,320.0,91673.0,366.0,94565.0,409.0,63921.0,351.0,64733.28571428572,7675.333406749796,2014-05-10,90641.0
2014-05-11,28.0,272.0,12.19,0,68852.0,0,6,1,5,2014,1,90641.0,329.0,62102.0,228.0,66969.0,238.0,51806.0,292.5,64134.0,252.0,66687.42857142857,11891.18681849663,2014-05-11,68852.0
2014-05-12,32.0,138.0,11.5,0,69435.0,0,0,0,5,2014,1,68852.0,272.0,69004.0,124.0,54246.0,147.0,71128.0,176.0,75844.0,166.0,67651.71428571429,11729.963266698755,2014-05-12,69435.0
2014-05-13,22.0,144.0,8.67,0,60577.0,0,1,0,5,2014,1,69435.0,138.0,53646.0,119.0,68074.0,115.0,53850.0,176.0,60292.0,199.0,67713.28571428571,11739.371955295084,2014-05-13,60577.0
2014-05-14,23.0,148.0,12.99,0,55050.0,0,2,0,5,2014,1,60577.0,144.0,58144.0,129.0,69568.0,157.0,62214.0,166.0,57778.0,185.0,68703.42857142857,10591.2895792905,2014-05-14,55050.0
2014-05-15,30.0,191.0,10.73,0,57219.0,0,3,0,5,2014,1,55050.0,148.0,68244.0,163.0,56825.0,157.0,79061.0,218.0,67241.0,228.0,68261.42857142857,11154.965424377357,2014-05-15,57219.0
2014-05-16,34.0,225.0,11.09,0,59940.0,0,4,0,5,2014,1,57219.0,191.0,65031.0,215.0,77572.0,219.0,74224.0,237.0,92725.0,346.0,66686.42857142857,11910.570037536183,2014-05-16,59940.0
2014-05-17,36.0,321.0,10.92,0,75063.0,0,5,1,5,2014,1,59940.0,225.0,90641.0,329.0,76962.0,320.0,91673.0,366.0,94565.0,409.0,65959.14285714286,12180.868297301211,2014-05-17,75063.0
2014-05-18,29.0,254.0,10.32,0,54308.0,0,6,1,5,2014,1,75063.0,321.0,68852.0,272.0,62102.0,228.0,66969.0,238.0,51806.0,292.5,63733.71428571428,7407.8756674751,2014-05-18,54308.0
2014-05-19,17.0,167.0,10.57,0,52151.0,0,0,0,5,2014,1,54308.0,254.0,69435.0,138.0,69004.0,124.0,54246.0,147.0,71128.0,176.0,61656.0,7764.112913484809,2014-05-19,52151.0
2014-05-20,20.0,167.0,8.1,0,76131.0,0,1,0,5,2014,1,52151.0,167.0,60577.0,144.0,53646.0,119.0,68074.0,115.0,53850.0,176.0,59186.857142857145,7625.005080404815,2014-05-20,76131.0
2014-05-21,25.0,187.0,9.45,0,67548.0,0,2,0,5,2014,1,76131.0,167.0,55050.0,148.0,58144.0,129.0,69568.0,157.0,62214.0,166.0,61408.857142857145,9995.454857560615,2014-05-21,67548.0
2014-05-22,38.0,191.0,9.5,0,71566.0,0,3,0,5,2014,1,67548.0,187.0,57219.0,191.0,68244.0,163.0,56825.0,157.0,79061.0,218.0,63194.28571428572,9784.293803750126,2014-05-22,71566.0
2014-05-23,34.0,248.0,8.52,0,79831.0,0,4,0,5,2014,1,71566.0,191.0,59940.0,225.0,65031.0,215.0,77572.0,219.0,74224.0,237.0,65243.857142857145,9826.586308387969,2014-05-23,79831.0
2014-05-24,109.61000000000001,1225.67,9.99,1,142828.0,0,5,1,5,2014,1,79831.0,248.0,75063.0,321.0,90641.0,329.0,76962.0,320.0,91673.0,366.0,68085.42857142857,10858.966569263748,2014-05-24,142828.0
2014-05-25,107.0,1095.0,10.34,1,131289.0,0,6,1,5,2014,1,142828.0,1225.67,54308.0,254.0,68852.0,272.0,62102.0,228.0,66969.0,238.0,77766.14285714286,30521.1806424576,2014-05-25,131289.0
2014-05-26,74.0,1034.0,12.58,1,132591.0,1,0,0,5,2014,1,131289.0,1095.0,52151.0,167.0,69435.0,138.0,69004.0,124.0,54246.0,147.0,88763.42857142857,34295.49174870826,2014-05-26,132591.0
2014-05-27,25.0,134.0,12.31,0,59327.0,0,1,0,5,2014,1,132591.0,1034.0,76131.0,167.0,60577.0,144.0,53646.0,119.0,68074.0,115.0,100254.85714285714,33449.2154936832,2014-05-27,59327.0
2014-05-28,17.0,177.0,11.51,0,70955.0,0,2,0,5,2014,1,59327.0,134.0,67548.0,187.0,55050.0,148.0,58144.0,129.0,69568.0,157.0,97854.28571428571,35976.58939604237,2014-05-28,70955.0
2014-05-29,30.0,148.0,11.99,0,48953.0,0,3,0,5,2014,1,70955.0,177.0,71566.0,191.0,57219.0,191.0,68244.0,163.0,56825.0,157.0,98341.0,35518.38089872153,2014-05-29,48953.0
2014-05-30,37.0,187.0,14.11,0,63243.0,0,4,0,5,2014,1,48953.0,148.0,79831.0,248.0,59940.0,225.0,65031.0,215.0,77572.0,219.0,95110.57142857143,39197.271435042276,2014-05-30,63243.0
2014-05-31,28.0,302.0,8.88,0,72756.0,0,5,1,5,2014,1,63243.0,187.0,142828.0,1225.67,75063.0,321.0,90641.0,329.0,76962.0,320.0,92740.85714285714,40745.806558992765,2014-05-31,72756.0
2014-06-01,34.0,225.0,11.96,0,64951.0,0,6,1,6,2014,2,72756.0,302.0,131289.0,1095.0,54308.0,254.0,68852.0,272.0,62102.0,228.0,82730.57142857143,34521.86845009576,2014-06-01,64951.0
2014-06-02,33.0,144.0,8.43,0,63389.0,0,0,0,6,2014,2,64951.0,225.0,132591.0,1034.0,52151.0,167.0,69435.0,138.0,69004.0,124.0,73253.71428571429,27325.424160869556,2014-06-02,63389.0
2014-06-03,19.0,172.0,9.94,0,67838.0,0,1,0,6,2014,2,63389.0,144.0,59327.0,134.0,76131.0,167.0,60577.0,144.0,53646.0,119.0,63367.71428571428,7877.615686536725,2014-06-03,67838.0
2014-06-04,26.0,168.0,12.04,0,57930.0,0,2,0,6,2014,2,67838.0,172.0,70955.0,177.0,67548.0,187.0,55050.0,148.0,58144.0,129.0,64583.57142857143,7806.50258560483,2014-06-04,57930.0
2014-06-05,35.0,164.0,10.85,0,69377.0,0,3,0,6,2014,2,57930.0,168.0,48953.0,148.0,71566.0,191.0,57219.0,191.0,68244.0,163.0,62722.857142857145,7583.842505146376,2014-06-05,69377.0
2014-06-06,56.0,182.0,12.63,0,67588.0,0,4,0,6,2014,2,69377.0,164.0,63243.0,187.0,79831.0,248.0,59940.0,225.0,65031.0,215.0,65640.57142857143,4833.309040990583,2014-06-06,67588.0
2014-06-07,50.0,278.0,12.74,0,58115.0,0,5,1,6,2014,2,67588.0,182.0,72756.0,302.0,142828.0,1225.67,75063.0,321.0,90641.0,329.0,66261.28571428571,4752.4096244013,2014-06-07,58115.0
2014-06-08,34.0,230.0,10.2,0,62245.0,0,6,1,6,2014,2,58115.0,278.0,64951.0,225.0,131289.0,1095.0,54308.0,254.0,68852.0,272.0,64169.71428571428,4638.073296614581,2014-06-08,62245.0
2014-06-09,21.0,144.0,13.39,0,61264.0,0,0,0,6,2014,2,62245.0,230.0,63389.0,144.0,132591.0,1034.0,52151.0,167.0,69435.0,138.0,63783.142857142855,4674.726353081846,2014-06-09,61264.0
2014-06-10,19.0,154.0,13.14,0,60539.0,0,1,0,6,2014,2,61264.0,144.0,67838.0,172.0,59327.0,134.0,76131.0,167.0,60577.0,144.0,63479.57142857143,4772.561187216124,2014-06-10,60539.0
2014-06-11,27.0,168.0,11.64,0,57318.0,0,2,0,6,2014,2,60539.0,154.0,57930.0,168.0,70955.0,177.0,67548.0,187.0,55050.0,148.0,62436.857142857145,4447.9270613247345,2014-06-11,57318.0
2014-06-12,30.0,154.0,11.79,0,50475.0,0,3,0,6,2014,2,57318.0,168.0,69377.0,164.0,48953.0,148.0,71566.0,191.0,57219.0,191.0,62349.42857142857,4555.980716127106,2014-06-12,50475.0
2014-06-13,36.0,211.0,13.72,0,70170.0,0,4,0,6,2014,2,50475.0,154.0,67588.0,182.0,63243.0,187.0,79831.0,248.0,59940.0,225.0,59649.142857142855,5245.8913265080355,2014-06-13,70170.0
2014-06-14,39.0,298.0,12.27,0,79110.0,0,5,1,6,2014,2,70170.0,211.0,58115.0,278.0,72756.0,302.0,142828.0,1225.67,75063.0,321.0,60018.0,5941.756867011221,2014-06-14,79110.0
