Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Store,DayOfWeek,Month,DayOfMonth,IsWeekend,pr,TouristEvent_Bin,Sales_Lag7,Customers_Lag7
2012-12-20,39,438,16.42,No,124814,Lancaster,3,12,20,0,0.1642,0,126595.0,235.0
2012-12-21,69,529,18.12,No,124510,Lancaster,4,12,21,0,0.1812,0,97560.0,299.0
2012-12-22,67,784,19.93,No,126332,Lancaster,5,12,22,1,0.1993,0,123533.0,601.0
2012-12-23,49,783,17.36,No,135585,Lancaster,6,12,23,1,0.1736,0,128205.0,486.0
2012-12-24,41,363,21.33,No,103600,Lancaster,0,12,24,0,0.2133,0,134018.0,349.0
2012-12-25,0,0,0.0,No,0,Lancaster,1,12,25,0,0.0,0,98110.0,339.0
2012-12-26,40,757,18.68,No,108910,Lancaster,2,12,26,0,0.1868,0,100354.0,439.0
2012-12-27,43,435,19.44,No,96406,Lancaster,3,12,27,0,0.19440000000000002,0,124814.0,438.0
2012-12-28,39,443,12.12,No,104696,Lancaster,4,12,28,0,0.12119999999999999,0,124510.0,529.0
2012-12-29,48,506,12.61,No,123156,Lancaster,5,12,29,1,0.1261,0,126332.0,784.0
2012-12-30,48,483,17.19,No,101759,Lancaster,6,12,30,1,0.17190000000000003,0,135585.0,783.0
2012-12-31,28,406,13.42,No,103153,Lancaster,0,12,31,0,0.13419999999999999,0,103600.0,363.0
2013-01-01,31,234,17.79,No,67313,Lancaster,1,1,1,0,0.1779,0,0.0,0.0
2013-01-02,23,310,13.41,No,89545,Lancaster,2,1,2,0,0.1341,0,108910.0,757.0
2013-01-03,34,225,20.01,No,83721,Lancaster,3,1,3,0,0.20010000000000003,0,96406.0,435.0
2013-01-04,48,229,16.95,No,104264,Lancaster,4,1,4,0,0.16949999999999998,0,104696.0,443.0
2013-01-05,53,327,17.04,No,105933,Lancaster,5,1,5,1,0.1704,0,123156.0,506.0
2013-01-06,34,215,15.17,No,81640,Lancaster,6,1,6,1,0.1517,0,101759.0,483.0
2013-01-07,21,165,17.52,No,71331,Lancaster,0,1,7,0,0.1752,0,103153.0,406.0
2013-01-08,17,125,12.71,No,75197,Lancaster,1,1,8,0,0.12710000000000002,0,67313.0,234.0
2013-01-09,26,161,14.89,No,78595,Lancaster,2,1,9,0,0.1489,0,89545.0,310.0
2013-01-10,37,147,16.83,No,69737,Lancaster,3,1,10,0,0.16829999999999998,0,83721.0,225.0
2013-01-11,38,187,15.83,No,79331,Lancaster,4,1,11,0,0.1583,0,104264.0,229.0
2013-01-12,36,280,17.35,No,89031,Lancaster,5,1,12,1,0.17350000000000002,0,105933.0,327.0
2013-01-13,33,231,15.49,No,93407,Lancaster,6,1,13,1,0.1549,0,81640.0,215.0
2013-01-14,22,129,18.47,No,65091,Lancaster,0,1,14,0,0.18469999999999998,0,71331.0,165.0
2013-01-15,18,142,15.58,No,74162,Lancaster,1,1,15,0,0.1558,0,75197.0,125.0
2013-01-16,25,137,12.58,No,57698,Lancaster,2,1,16,0,0.1258,0,78595.0,161.0
2013-01-17,25,132,14.56,No,83602,Lancaster,3,1,17,0,0.1456,0,69737.0,147.0
2013-01-18,42,185,11.41,No,81221,Lancaster,4,1,18,0,0.11410000000000001,0,79331.0,187.0
2013-01-19,85,1026,14.16,Yes,158470,Lancaster,5,1,19,1,0.1416,1,89031.0,280.0
2013-01-20,77,806,16.89,Yes,107860,Lancaster,6,1,20,1,0.1689,1,93407.0,231.0
2013-01-21,53,589,12.34,Yes,89920,Lancaster,0,1,21,0,0.1234,1,65091.0,129.0
2013-01-22,21,101,16.3,No,46705,Lancaster,1,1,22,0,0.163,0,74162.0,142.0
2013-01-23,15,123,14.8,No,63246,Lancaster,2,1,23,0,0.14800000000000002,0,57698.0,137.0
2013-01-24,32,105,9.29,No,65406,Lancaster,3,1,24,0,0.0929,0,83602.0,132.0
2013-01-25,34,109,10.32,No,62256,Lancaster,4,1,25,0,0.1032,0,81221.0,185.0
2013-01-26,24,223,8.4,No,62727,Lancaster,5,1,26,1,0.084,0,158470.0,1026.0
2013-01-27,40,183,13.8,No,55214,Lancaster,6,1,27,1,0.138,0,107860.0,806.0
2013-01-28,19,79,14.27,No,47465,Lancaster,0,1,28,0,0.1427,0,89920.0,589.0
2013-01-29,31,87,7.48,No,50359,Lancaster,1,1,29,0,0.0748,0,46705.0,101.0
2013-01-30,22,104,8.72,No,51822,Lancaster,2,1,30,0,0.0872,0,63246.0,123.0
2013-01-31,27,143,7.3,No,58230,Lancaster,3,1,31,0,0.073,0,65406.0,105.0
2013-02-01,28,174,10.89,No,68048,Lancaster,4,2,1,0,0.10890000000000001,0,62256.0,109.0
2013-02-02,36,281,7.75,No,65177,Lancaster,5,2,2,1,0.0775,0,62727.0,223.0
2013-02-03,18,156,6.8,No,46463,Lancaster,6,2,3,1,0.068,0,55214.0,183.0
2013-02-04,21,117,9.39,No,43802,Lancaster,0,2,4,0,0.09390000000000001,0,47465.0,79.0
2013-02-05,14,116,6.79,No,44982,Lancaster,1,2,5,0,0.0679,0,50359.0,87.0
2013-02-06,18,112,6.21,No,54021,Lancaster,2,2,6,0,0.0621,0,51822.0,104.0
2013-02-07,28,112,11.53,No,39233,Lancaster,3,2,7,0,0.1153,0,58230.0,143.0
2013-02-08,36,190,16.0,No,57136,Lancaster,4,2,8,0,0.16,0,68048.0,174.0
2013-02-09,28,322,15.31,No,67640,Lancaster,5,2,9,1,0.1531,0,65177.0,281.0
2013-02-10,29,232,15.96,No,62646,Lancaster,6,2,10,1,0.15960000000000002,0,46463.0,156.0
2013-02-11,24,137,14.06,No,51888,Lancaster,0,2,11,0,0.1406,0,43802.0,117.0
2013-02-12,21,146,11.07,No,58522,Lancaster,1,2,12,0,0.1107,0,44982.0,116.0
2013-02-13,16,137,14.78,No,52541,Lancaster,2,2,13,0,0.1478,0,54021.0,112.0
2013-02-14,30,184,9.8,No,52895,Lancaster,3,2,14,0,0.098,0,39233.0,112.0
2013-02-15,31,192,9.82,No,47174,Lancaster,4,2,15,0,0.09820000000000001,0,57136.0,190.0
2013-02-16,76,1163,11.0,Yes,155812,Lancaster,5,2,16,1,0.11,1,67640.0,322.0
2013-02-17,56,881,11.1,Yes,135770,Lancaster,6,2,17,1,0.111,1,62646.0,232.0
2013-02-18,42,739,13.27,Yes,109483,Lancaster,0,2,18,0,0.13269999999999998,1,51888.0,137.0
2013-02-19,22,93,10.97,No,55050,Lancaster,1,2,19,0,0.1097,0,58522.0,146.0
2013-02-20,24,114,12.17,No,48088,Lancaster,2,2,20,0,0.1217,0,52541.0,137.0
2013-02-21,34,98,9.08,No,47331,Lancaster,3,2,21,0,0.0908,0,52895.0,184.0
2013-02-22,42,135,9.54,No,47501,Lancaster,4,2,22,0,0.09539999999999998,0,47174.0,192.0
2013-02-23,46,233,9.97,No,60330,Lancaster,5,2,23,1,0.09970000000000001,0,155812.0,1163.0
2013-02-24,22,165,7.27,No,46444,Lancaster,6,2,24,1,0.0727,0,135770.0,881.0
2013-02-25,26,101,7.18,No,54205,Lancaster,0,2,25,0,0.0718,0,109483.0,739.0
2013-02-26,15,92,7.53,No,46611,Lancaster,1,2,26,0,0.0753,0,55050.0,93.0
2013-02-27,20,101,7.89,No,48287,Lancaster,2,2,27,0,0.0789,0,48088.0,114.0
2013-02-28,45,113,10.45,No,60919,Lancaster,3,2,28,0,0.1045,0,47331.0,98.0
2013-03-01,27,159,7.91,No,57251,Lancaster,4,3,1,0,0.0791,0,47501.0,135.0
2013-03-02,25,243,6.93,No,75306,Lancaster,5,3,2,1,0.0693,0,60330.0,233.0
2013-03-03,26,159,8.46,No,51458,Lancaster,6,3,3,1,0.08460000000000001,0,46444.0,165.0
2013-03-04,27,109,6.09,No,51761,Lancaster,0,3,4,0,0.060899999999999996,0,54205.0,101.0
2013-03-05,20,88,8.57,No,51724,Lancaster,1,3,5,0,0.0857,0,46611.0,92.0
2013-03-06,16,100,9.37,No,62918,Lancaster,2,3,6,0,0.09369999999999999,0,48287.0,101.0
2013-03-07,26,109,8.6,No,47226,Lancaster,3,3,7,0,0.086,0,60919.0,113.0
2013-03-08,26,133,11.79,No,46874,Lancaster,4,3,8,0,0.11789999999999999,0,57251.0,159.0
2013-03-09,28,278,8.12,No,74794,Lancaster,5,3,9,1,0.0812,0,75306.0,243.0
2013-03-10,62,195,9.72,No,75218,Lancaster,6,3,10,1,0.09720000000000001,0,51458.0,159.0
2013-03-11,14,108,10.17,No,67678,Lancaster,0,3,11,0,0.1017,0,51761.0,109.0
2013-03-12,19,99,9.54,No,54757,Lancaster,1,3,12,0,0.09539999999999998,0,51724.0,88.0
2013-03-13,24,112,8.6,No,57463,Lancaster,2,3,13,0,0.086,0,62918.0,100.0
2013-03-14,44,128,10.23,No,62036,Lancaster,3,3,14,0,0.1023,0,47226.0,109.0
2013-03-15,40,174,8.95,No,55702,Lancaster,4,3,15,0,0.0895,0,46874.0,133.0
2013-03-16,37,309,13.09,No,72162,Lancaster,5,3,16,1,0.1309,0,74794.0,278.0
2013-03-17,34,218,15.83,No,68069,Lancaster,6,3,17,1,0.1583,0,75218.0,195.0
2013-03-18,20,135,6.27,No,59324,Lancaster,0,3,18,0,0.06269999999999999,0,67678.0,108.0
2013-03-19,14,107,7.83,No,61777,Lancaster,1,3,19,0,0.0783,0,54757.0,99.0
2013-03-20,17,131,6.2,No,63108,Lancaster,2,3,20,0,0.062,0,57463.0,112.0
2013-03-21,30,143,6.81,No,61319,Lancaster,3,3,21,0,0.0681,0,62036.0,128.0
2013-03-22,48,193,9.03,No,70011,Lancaster,4,3,22,0,0.09029999999999999,0,55702.0,174.0
2013-03-23,42,262,6.5,No,77313,Lancaster,5,3,23,1,0.065,0,72162.0,309.0
2013-03-24,29,200,6.36,No,52505,Lancaster,6,3,24,1,0.0636,0,68069.0,218.0
2013-03-25,27,159,8.03,No,62659,Lancaster,0,3,25,0,0.0803,0,59324.0,135.0
2013-03-26,18,147,8.99,No,44887,Lancaster,1,3,26,0,0.08990000000000001,0,61777.0,107.0
2013-03-27,24,154,7.82,No,55907,Lancaster,2,3,27,0,0.0782,0,63108.0,131.0
2013-03-28,27,166,6.48,No,60303,Lancaster,3,3,28,0,0.06480000000000001,0,61319.0,143.0
2013-03-29,41,231,7.65,No,64454,Lancaster,4,3,29,0,0.0765,0,70011.0,193.0
2013-03-30,26,292,7.5,No,84927,Lancaster,5,3,30,1,0.075,0,77313.0,262.0
2013-03-31,11,0,6.28,No,44513,Lancaster,6,3,31,1,0.06280000000000001,0,52505.0,200.0
2013-04-01,17,158,8.7,No,54638,Lancaster,0,4,1,0,0.087,0,62659.0,159.0
2013-04-02,15,138,6.14,No,60785,Lancaster,1,4,2,0,0.061399999999999996,0,44887.0,147.0
2013-04-03,26,161,6.12,No,61005,Lancaster,2,4,3,0,0.061200000000000004,0,55907.0,154.0
2013-04-04,37,161,7.53,No,60064,Lancaster,3,4,4,0,0.0753,0,60303.0,166.0
2013-04-05,23,234,10.1,No,76913,Lancaster,4,4,5,0,0.10099999999999999,0,64454.0,231.0
2013-04-06,28,289,8.14,No,80747,Lancaster,5,4,6,1,0.0814,0,84927.0,292.0
2013-04-07,27,201,8.88,No,57345,Lancaster,6,4,7,1,0.0888,0,44513.0,0.0
2013-04-08,15,120,7.91,No,48803,Lancaster,0,4,8,0,0.0791,0,54638.0,158.0
2013-04-09,16,92,9.91,No,56522,Lancaster,1,4,9,0,0.09910000000000001,0,60785.0,138.0
2013-04-10,23,96,8.13,No,47574,Lancaster,2,4,10,0,0.08130000000000001,0,61005.0,161.0
2013-04-11,33,124,6.71,No,59646,Lancaster,3,4,11,0,0.06709999999999999,0,60064.0,161.0
2013-04-12,30,176,9.37,No,63640,Lancaster,4,4,12,0,0.09369999999999999,0,76913.0,234.0
2013-04-13,30,263,8.81,No,54429,Lancaster,5,4,13,1,0.08810000000000001,0,80747.0,289.0
2013-04-14,27,207,9.59,No,61693,Lancaster,6,4,14,1,0.0959,0,57345.0,201.0
2013-04-15,18,84,8.38,No,45471,Lancaster,0,4,15,0,0.08380000000000001,0,48803.0,120.0
2013-04-16,24,95,7.28,No,45733,Lancaster,1,4,16,0,0.0728,0,56522.0,92.0
2013-04-17,22,111,8.2,No,65114,Lancaster,2,4,17,0,0.08199999999999999,0,47574.0,96.0
2013-04-18,35,107,11.22,No,40984,Lancaster,3,4,18,0,0.11220000000000001,0,59646.0,124.0
2013-04-19,29,158,10.21,No,48461,Lancaster,4,4,19,0,0.10210000000000001,0,63640.0,176.0
2013-04-20,32,245,9.94,No,53272,Lancaster,5,4,20,1,0.09939999999999999,0,54429.0,263.0
2013-04-21,24,178,11.66,No,62082,Lancaster,6,4,21,1,0.1166,0,61693.0,207.0
2013-04-22,18,98,9.81,No,47642,Lancaster,0,4,22,0,0.0981,0,45471.0,84.0
2013-04-23,18,111,6.86,No,54165,Lancaster,1,4,23,0,0.06860000000000001,0,45733.0,95.0
2013-04-24,23,102,9.04,No,54728,Lancaster,2,4,24,0,0.0904,0,65114.0,111.0
2013-04-25,21,114,10.3,No,59609,Lancaster,3,4,25,0,0.10300000000000001,0,40984.0,107.0
2013-04-26,40,165,8.77,No,67198,Lancaster,4,4,26,0,0.0877,0,48461.0,158.0
2013-04-27,29,274,6.65,No,60659,Lancaster,5,4,27,1,0.0665,0,53272.0,245.0
2013-04-28,22,180,7.69,No,58062,Lancaster,6,4,28,1,0.07690000000000001,0,62082.0,178.0
2013-04-29,15,114,10.28,No,59629,Lancaster,0,4,29,0,0.10279999999999999,0,47642.0,98.0
2013-04-30,14,102,7.53,No,58775,Lancaster,1,4,30,0,0.0753,0,54165.0,111.0
2013-05-01,17,110,10.8,No,59088,Lancaster,2,5,1,0,0.10800000000000001,0,54728.0,102.0
2013-05-02,26,121,9.93,No,55019,Lancaster,3,5,2,0,0.0993,0,59609.0,114.0
2013-05-03,24,152,11.43,No,70042,Lancaster,4,5,3,0,0.1143,0,67198.0,165.0
2013-05-04,33,252,10.39,No,75799,Lancaster,5,5,4,1,0.1039,0,60659.0,274.0
2013-05-05,25,202,10.49,No,56464,Lancaster,6,5,5,1,0.10490000000000001,0,58062.0,180.0
2013-05-06,17,132,8.19,No,53667,Lancaster,0,5,6,0,0.0819,0,59629.0,114.0
2013-05-07,15,120,7.76,No,46729,Lancaster,1,5,7,0,0.0776,0,58775.0,102.0
2013-05-08,17,124,7.73,No,55048,Lancaster,2,5,8,0,0.07730000000000001,0,59088.0,110.0
2013-05-09,27,135,5.96,No,55154,Lancaster,3,5,9,0,0.0596,0,55019.0,121.0
2013-05-10,27,177,7.98,No,51498,Lancaster,4,5,10,0,0.07980000000000001,0,70042.0,152.0
2013-05-11,31,270,10.21,No,69116,Lancaster,5,5,11,1,0.10210000000000001,0,75799.0,252.0
2013-05-12,32,185,8.58,No,55799,Lancaster,6,5,12,1,0.0858,0,56464.0,202.0
2013-05-13,17,77,9.04,No,55903,Lancaster,0,5,13,0,0.0904,0,53667.0,132.0
2013-05-14,15,92,8.02,No,56423,Lancaster,1,5,14,0,0.0802,0,46729.0,120.0
2013-05-15,21,119,8.5,No,60619,Lancaster,2,5,15,0,0.085,0,55048.0,124.0
2013-05-16,24,142,7.26,No,68519,Lancaster,3,5,16,0,0.0726,0,55154.0,135.0
2013-05-17,28,211,8.45,No,53621,Lancaster,4,5,17,0,0.08449999999999999,0,51498.0,177.0
2013-05-18,28,272,5.65,No,70866,Lancaster,5,5,18,1,0.0565,0,69116.0,270.0
2013-05-19,32,203,6.62,No,57643,Lancaster,6,5,19,1,0.0662,0,55799.0,185.0
2013-05-20,15,114,7.48,No,45434,Lancaster,0,5,20,0,0.0748,0,55903.0,77.0
2013-05-21,16,111,5.23,No,45027,Lancaster,1,5,21,0,0.052300000000000006,0,56423.0,92.0
2013-05-22,18,130,7.56,No,53738,Lancaster,2,5,22,0,0.0756,0,60619.0,119.0
2013-05-23,28,182,9.54,No,70762,Lancaster,3,5,23,0,0.09539999999999998,0,68519.0,142.0
2013-05-24,32,213,10.98,No,65019,Lancaster,4,5,24,0,0.10980000000000001,0,53621.0,211.0
2013-05-25,58,1229,12.0,Yes,129930,Lancaster,5,5,25,1,0.12,1,70866.0,272.0
2013-05-26,65,815,11.37,Yes,94548,Lancaster,6,5,26,1,0.1137,1,57643.0,203.0
2013-05-27,44,840,15.18,Yes,97742,Lancaster,0,5,27,0,0.1518,1,45434.0,114.0
2013-05-28,26,124,13.59,No,49562,Lancaster,1,5,28,0,0.1359,0,45027.0,111.0
2013-05-29,18,124,13.11,No,46836,Lancaster,2,5,29,0,0.1311,0,53738.0,130.0
2013-05-30,26,117,7.96,No,55244,Lancaster,3,5,30,0,0.0796,0,70762.0,182.0
2013-05-31,25,173,9.52,No,65413,Lancaster,4,5,31,0,0.09519999999999999,0,65019.0,213.0
2013-06-01,24,274,9.5,No,62144,Lancaster,5,6,1,1,0.095,0,129930.0,1229.0
2013-06-02,25,210,10.54,No,70022,Lancaster,6,6,2,1,0.1054,0,94548.0,815.0
2013-06-03,13,139,8.51,No,49671,Lancaster,0,6,3,0,0.0851,0,97742.0,840.0
2013-06-04,14,128,10.15,No,53656,Lancaster,1,6,4,0,0.1015,0,49562.0,124.0
2013-06-05,18,135,8.32,No,57811,Lancaster,2,6,5,0,0.0832,0,46836.0,124.0
2013-06-06,35,142,9.3,No,53589,Lancaster,3,6,6,0,0.09300000000000001,0,55244.0,117.0
2013-06-07,26,172,9.93,No,62201,Lancaster,4,6,7,0,0.0993,0,65413.0,173.0
2013-06-08,25,272,11.23,No,55355,Lancaster,5,6,8,1,0.11230000000000001,0,62144.0,274.0
2013-06-09,44,182,10.08,No,56933,Lancaster,6,6,9,1,0.1008,0,70022.0,210.0
2013-06-10,13,123,8.85,No,53765,Lancaster,0,6,10,0,0.0885,0,49671.0,139.0
2013-06-11,18,130,8.63,No,58902,Lancaster,1,6,11,0,0.0863,0,53656.0,128.0
2013-06-12,14,122,11.3,No,47527,Lancaster,2,6,12,0,0.113,0,57811.0,135.0
2013-06-13,21,159,13.93,No,39091,Lancaster,3,6,13,0,0.1393,0,53589.0,142.0
2013-06-14,19,178,10.06,No,66338,Lancaster,4,6,14,0,0.10060000000000001,0,62201.0,172.0
2013-06-15,32,277,11.04,No,72452,Lancaster,5,6,15,1,0.1104,0,55355.0,272.0
2013-06-16,20,159,8.47,No,63775,Lancaster,6,6,16,1,0.08470000000000001,0,56933.0,182.0
2013-06-17,18,107,13.17,No,49001,Lancaster,0,6,17,0,0.1317,0,53765.0,123.0
2013-06-18,12,133,12.78,No,37414,Lancaster,1,6,18,0,0.1278,0,58902.0,130.0
2013-06-19,15,136,11.77,No,52252,Lancaster,2,6,19,0,0.1177,0,47527.0,122.0
2013-06-20,23,136,8.85,No,60202,Lancaster,3,6,20,0,0.0885,0,39091.0,159.0
2013-06-21,18,187,10.45,No,52947,Lancaster,4,6,21,0,0.1045,0,66338.0,178.0
2013-06-22,23,238,12.35,No,54013,Lancaster,5,6,22,1,0.1235,0,72452.0,277.0
2013-06-23,23,172,11.53,No,50509,Lancaster,6,6,23,1,0.1153,0,63775.0,159.0
2013-06-24,15,128,11.89,No,52520,Lancaster,0,6,24,0,0.1189,0,49001.0,107.0
2013-06-25,16,120,12.29,No,50092,Lancaster,1,6,25,0,0.1229,0,37414.0,133.0
2013-06-26,16,146,10.41,No,57597,Lancaster,2,6,26,0,0.1041,0,52252.0,136.0
2013-06-27,16,149,13.63,No,56097,Lancaster,3,6,27,0,0.1363,0,60202.0,136.0
2013-06-28,20,175,12.68,No,46924,Lancaster,4,6,28,0,0.1268,0,52947.0,187.0
2013-06-29,24,259,13.77,No,58733,Lancaster,5,6,29,1,0.1377,0,54013.0,238.0
2013-06-30,24,222,14.41,No,55385,Lancaster,6,6,30,1,0.1441,0,50509.0,172.0
2013-07-01,16,156,13.41,No,44741,Lancaster,0,7,1,0,0.1341,0,52520.0,128.0
2013-07-02,16,177,15.63,No,60339,Lancaster,1,7,2,0,0.1563,0,50092.0,120.0
2013-07-03,17,192,13.03,No,51421,Lancaster,2,7,3,0,0.1303,0,57597.0,146.0
2013-07-04,28,228,13.73,No,59344,Lancaster,3,7,4,0,0.1373,0,56097.0,149.0
2013-07-05,28,249,15.05,No,52429,Lancaster,4,7,5,0,0.1505,0,46924.0,175.0
2013-07-06,28,299,14.18,No,58719,Lancaster,5,7,6,1,0.1418,0,58733.0,259.0
2013-07-07,17,217,10.5,No,53877,Lancaster,6,7,7,1,0.105,0,55385.0,222.0
2013-07-08,13,155,12.18,No,52491,Lancaster,0,7,8,0,0.12179999999999999,0,44741.0,156.0
2013-07-09,14,159,11.8,No,54147,Lancaster,1,7,9,0,0.11800000000000001,0,60339.0,177.0
2013-07-10,13,165,10.88,No,56023,Lancaster,2,7,10,0,0.10880000000000001,0,51421.0,192.0
2013-07-11,14,161,13.04,No,50445,Lancaster,3,7,11,0,0.1304,0,59344.0,228.0
2013-07-12,18,190,12.44,No,51196,Lancaster,4,7,12,0,0.1244,0,52429.0,249.0
2013-07-13,27,254,10.94,No,50875,Lancaster,5,7,13,1,0.1094,0,58719.0,299.0
2013-07-14,21,197,11.74,No,46370,Lancaster,6,7,14,1,0.1174,0,53877.0,217.0
2013-07-15,12,164,10.95,No,53682,Lancaster,0,7,15,0,0.10949999999999999,0,52491.0,155.0
2013-07-16,16,192,10.49,No,64027,Lancaster,1,7,16,0,0.10490000000000001,0,54147.0,159.0
2013-07-17,17,171,12.09,No,43632,Lancaster,2,7,17,0,0.1209,0,56023.0,165.0
2013-07-18,19,174,13.3,No,55929,Lancaster,3,7,18,0,0.133,0,50445.0,161.0
2013-07-19,28,181,12.28,No,60429,Lancaster,4,7,19,0,0.12279999999999999,0,51196.0,190.0
2013-07-20,27,263,9.96,No,45831,Lancaster,5,7,20,1,0.09960000000000001,0,50875.0,254.0
2013-07-21,20,206,10.11,No,47839,Lancaster,6,7,21,1,0.1011,0,46370.0,197.0
2013-07-22,17,177,7.71,No,47013,Lancaster,0,7,22,0,0.0771,0,53682.0,164.0
2013-07-23,19,173,6.2,No,49912,Lancaster,1,7,23,0,0.062,0,64027.0,192.0
2013-07-24,23,173,8.11,No,46908,Lancaster,2,7,24,0,0.08109999999999999,0,43632.0,171.0
2013-07-25,18,144,8.99,No,44247,Lancaster,3,7,25,0,0.08990000000000001,0,55929.0,174.0
2013-07-26,22,184,8.1,No,58961,Lancaster,4,7,26,0,0.081,0,60429.0,181.0
2013-07-27,24,250,8.41,No,60904,Lancaster,5,7,27,1,0.08410000000000001,0,45831.0,263.0
2013-07-28,39,144,8.92,No,43961,Lancaster,6,7,28,1,0.0892,0,47839.0,206.0
2013-07-29,12,144,6.17,No,53217,Lancaster,0,7,29,0,0.0617,0,47013.0,177.0
2013-07-30,16,137,9.06,No,52164,Lancaster,1,7,30,0,0.0906,0,49912.0,173.0
2013-07-31,15,158,6.84,No,47537,Lancaster,2,7,31,0,0.0684,0,46908.0,173.0
2013-08-01,28,186,9.86,No,55715,Lancaster,3,8,1,0,0.0986,0,44247.0,144.0
2013-08-02,23,178,9.31,No,57361,Lancaster,4,8,2,0,0.0931,0,58961.0,184.0
2013-08-03,26,234,6.6,No,51138,Lancaster,5,8,3,1,0.066,0,60904.0,250.0
2013-08-04,24,209,6.05,No,48789,Lancaster,6,8,4,1,0.0605,0,43961.0,144.0
2013-08-05,15,139,6.63,No,51296,Lancaster,0,8,5,0,0.0663,0,53217.0,144.0
2013-08-06,15,129,8.51,No,51713,Lancaster,1,8,6,0,0.0851,0,52164.0,137.0
2013-08-07,13,139,7.3,No,44394,Lancaster,2,8,7,0,0.073,0,47537.0,158.0
2013-08-08,29,156,9.98,No,50544,Lancaster,3,8,8,0,0.0998,0,55715.0,186.0
2013-08-09,31,181,14.3,No,45910,Lancaster,4,8,9,0,0.14300000000000002,0,57361.0,178.0
2013-08-10,33,236,11.03,No,53592,Lancaster,5,8,10,1,0.1103,0,51138.0,234.0
2013-08-11,27,183,12.78,No,58804,Lancaster,6,8,11,1,0.1278,0,48789.0,209.0
2013-08-12,23,135,11.7,No,39774,Lancaster,0,8,12,0,0.11699999999999999,0,51296.0,139.0
2013-08-13,22,155,13.0,No,55519,Lancaster,1,8,13,0,0.13,0,51713.0,129.0
2013-08-14,18,135,7.48,No,49673,Lancaster,2,8,14,0,0.0748,0,44394.0,139.0
2013-08-15,24,131,10.33,No,49114,Lancaster,3,8,15,0,0.1033,0,50544.0,156.0
2013-08-16,17,162,7.5,No,46781,Lancaster,4,8,16,0,0.075,0,45910.0,181.0
2013-08-17,20,237,8.3,No,54216,Lancaster,5,8,17,1,0.083,0,53592.0,236.0
2013-08-18,24,154,9.12,No,50812,Lancaster,6,8,18,1,0.09119999999999999,0,58804.0,183.0
2013-08-19,12,134,12.12,No,41252,Lancaster,0,8,19,0,0.12119999999999999,0,39774.0,135.0
2013-08-20,16,116,9.33,No,41390,Lancaster,1,8,20,0,0.0933,0,55519.0,155.0
2013-08-21,14,144,11.79,No,48058,Lancaster,2,8,21,0,0.11789999999999999,0,49673.0,135.0
2013-08-22,22,136,12.62,No,41436,Lancaster,3,8,22,0,0.12619999999999998,0,49114.0,131.0
2013-08-23,21,150,9.39,No,48679,Lancaster,4,8,23,0,0.09390000000000001,0,46781.0,162.0
2013-08-24,32,228,12.52,No,51018,Lancaster,5,8,24,1,0.1252,0,54216.0,237.0
2013-08-25,32,180,13.0,No,39849,Lancaster,6,8,25,1,0.13,0,50812.0,154.0
2013-08-26,12,126,12.54,No,42755,Lancaster,0,8,26,0,0.12539999999999998,0,41252.0,134.0
2013-08-27,12,112,12.7,No,52448,Lancaster,1,8,27,0,0.127,0,41390.0,116.0
2013-08-28,15,112,12.9,No,56799,Lancaster,2,8,28,0,0.129,0,48058.0,144.0
2013-08-29,20,128,10.17,No,45157,Lancaster,3,8,29,0,0.1017,0,41436.0,136.0
2013-08-30,27,159,10.47,No,40892,Lancaster,4,8,30,0,0.1047,0,48679.0,150.0
2013-08-31,24,253,14.49,No,55755,Lancaster,5,8,31,1,0.1449,0,51018.0,228.0
2013-09-01,19,203,11.33,No,42003,Lancaster,6,9,1,1,0.1133,0,39849.0,180.0
2013-09-02,15,226,10.11,No,49234,Lancaster,0,9,2,0,0.1011,0,42755.0,126.0
2013-09-03,14,91,10.17,No,38580,Lancaster,1,9,3,0,0.1017,0,52448.0,112.0
2013-09-04,16,81,11.86,No,40779,Lancaster,2,9,4,0,0.1186,0,56799.0,112.0
2013-09-05,28,91,10.58,No,40200,Lancaster,3,9,5,0,0.1058,0,45157.0,128.0
2013-09-06,21,117,7.74,No,41521,Lancaster,4,9,6,0,0.0774,0,40892.0,159.0
2013-09-07,26,181,11.48,No,54134,Lancaster,5,9,7,1,0.1148,0,55755.0,253.0
2013-09-08,28,134,11.87,No,39474,Lancaster,6,9,8,1,0.11869999999999999,0,42003.0,203.0
2013-09-09,12,97,9.53,No,47425,Lancaster,0,9,9,0,0.0953,0,49234.0,226.0
2013-09-10,15,80,11.18,No,37989,Lancaster,1,9,10,0,0.1118,0,38580.0,91.0
2013-09-11,35,370,7.82,Yes,81062,Lancaster,2,9,11,0,0.0782,1,40779.0,81.0
2013-09-12,40,406,10.23,Yes,78259,Lancaster,3,9,12,0,0.1023,1,40200.0,91.0
2013-09-13,71,539,8.99,Yes,77871,Lancaster,4,9,13,0,0.08990000000000001,1,41521.0,117.0
2013-09-14,22,183,11.23,No,49614,Lancaster,5,9,14,1,0.11230000000000001,0,54134.0,181.0
2013-09-15,23,149,7.59,No,40887,Lancaster,6,9,15,1,0.0759,0,39474.0,134.0
2013-09-16,13,120,8.45,No,45380,Lancaster,0,9,16,0,0.08449999999999999,0,47425.0,97.0
